itag,H1706_t1 ,H1706_t2 ,H1706_t3 ,H1706_t4 ,H1706_t5 ,H1706_t6 ,H1706_t7 ,H9775_t1 ,H9775_t2 ,H9775_t3 ,H9775_t4 ,H9775_t5 ,H9775_t6 ,H9775_t7 ,H9553_t1 ,H9553_t2 ,H9553_t3 ,H9553_t4 ,H9553_t5 ,H9492_t1 ,H9492_t2 ,H9492_t3 ,H9492_t4 
Solyc10g006130,3.711311523,5.15270238,4.904373626,7.378965352,3.736887274,5.315460431,3.279519758,6.927947938,3.577219803,3.692044603,3.872125385,3.626395254,4.170895974,3.673555791,18.35287388,5.124148518,4.375859459,6.349341887,5.644309384,6.71576972,7.424423369,5.921058973,3.126392212
Solyc10g006660,69.30306211,35.91736659,132.0677755,137.1469767,153.2123782,181.4189756,59.91430327,88.72243005,441.6375948,64.87449802,66.31014722,58.74760311,228.9982309,67.69838529,1162.208367,270.7665145,52.07272756,74.44056005,63.61289225,165.4404041,59.04184298,57.23690341,24.01637654
Solyc10g006690,0.908892618,0.15155007,0.350312402,1.017788324,2.112153677,0.693320926,0.252270751,0.223482192,0.894304951,1.318587358,0.322677115,0.362639525,0.40104769,0.852789737,9.8499369,0.813356908,0.583447928,0.218942824,0.457646707,0.774896506,1.237403895,0.370066186,0.284217474
Solyc10g006700,67.93972318,30.76466421,123.1348093,129.7680114,150.6128045,190.6632546,52.97685763,89.16939443,373.8194694,59.33643111,47.27219741,65.6377541,205.4968362,77.40706845,907.8779447,252.4659841,70.30547531,130.0520373,74.74896212,124.3708892,76.5422695,70.80599689,23.73215906
Solyc10g006920,3.521958894,3.33410154,8.407497645,13.4856953,7.311301189,7.857637159,3.153384383,7.374912322,8.644947856,3.164609659,7.421573655,8.340709084,14.11687868,5.838329739,18.85799885,8.62158322,2.917239639,6.568284711,5.949407189,9.815355744,5.656703519,4.564149625,2.415848528
Solyc10g007880,1.287597875,0.75775035,2.101874411,2.035576649,1.462260238,2.079962778,0.630676877,2.681786299,3.875321453,3.164609659,1.774724135,0.725279051,1.523981221,1.377583422,1.262812423,1.382706743,1.312757838,4.378856474,3.35607585,2.324689518,1.944491835,0.493421581,1.278978632
Solyc10g009550,4.392980986,3.48565161,10.33421586,6.361177028,7.148827829,2.542176728,5.171550388,2.011339724,15.50128581,3.428327131,3.388109712,2.901116203,8.261582409,4.460746318,50.51249693,7.157540786,2.917239639,5.911456239,5.796858287,5.682574378,4.24252764,2.837174091,6.110675687
Solyc10g011740,67.40953582,96.9920448,98.96325353,94.39986709,90.66013474,76.72751579,49.57120249,115.0933287,134.5928951,136.8693678,139.0738368,80.14333511,90.55656835,176.3962772,615.1580251,79.38363418,89.99684287,94.58329983,70.01994615,183.0047249,136.2912004,229.9344568,120.3661002
Solyc10g011760,3.408347317,2.87945133,9.45843485,7.887859514,6.336461031,3.92881858,3.279519758,10.28018081,8.048744556,5.538066904,6.937557982,5.076953356,4.090686436,4.919940791,7.997812013,3.822777465,3.938273513,9.195598595,10.37332536,6.586620302,6.010247489,4.564149625,4.689588318
Solyc10g045420,6.740953582,5.91045273,16.28952669,12.21345989,9.423454866,7.164316234,4.28860276,19.88991505,23.55003037,13.44959105,9.034959232,5.802232406,14.59813591,16.66219948,59.1838089,10.73631118,7.876547026,10.29031271,8.085091821,17.5643208,6.894107414,13.32238269,5.96856695
Solyc10g049630,22.38148071,19.24685889,12.26093407,16.53906027,10.56076838,14.55973944,12.36126678,45.1434027,55.74500859,35.86557614,35.33314414,17.40669722,36.976597,25.71489054,215.6883619,33.91698304,21.14998738,18.82908284,13.1192056,64.57470884,28.63706157,23.19081431,14.49509117
Solyc10g052600,0.113611577,0,0,0.254447081,0.974840159,0,0.252270751,0,0,0.263717472,0.161338558,0.362639525,0.481257228,1.508781843,1.010249939,0.732021217,0.145861982,0.218942824,0.610195609,0.258298835,0.883859925,0,0
Solyc10g055760,6.40011885,5.30425245,1.401249608,8.651200758,3.899360634,7.626530184,6.685174891,8.939287662,12.96742178,9.493828978,10.16432914,3.626395254,24.9451663,8.396698951,114.2424305,9.516275818,8.605856936,10.29031271,9.610580844,17.17687255,10.25277513,5.304281997,4.263262107
Solyc10g074790,66.15980847,101.2354468,90.73091208,74.55299476,106.4200506,86.20290178,106.9627983,146.1573533,137.8720132,143.9897395,120.0358869,87.0334861,68.2583168,121.3585395,216.1934868,64.01118862,142.7988803,120.6374958,97.93639526,238.2806756,128.5132331,136.677778,140.1192146
Solyc10g077130,3.143253637,5.15270238,1.050937206,4.58004746,3.086993835,4.622139506,1.639759879,4.916608214,2.981016502,2.373457245,2.742755481,2.538476678,6.25634396,3.54235737,18.85799885,8.214904766,3.646549549,1.313656942,3.050978046,3.745333113,5.126387564,1.603620139,6.537001898
Solyc10g079200,17.45831237,21.2170098,25.22249293,27.98917892,19.82174989,14.32863247,15.01010966,29.0526849,19.22755644,17.14163566,19.36062693,25.38476678,21.73678479,26.43648185,29.04468573,24.6447143,25.37998486,24.52159625,24.86547107,35.90353812,27.22288569,28.98851789,30.55337844
Solyc10g079420,34.87875421,38.79681792,61.30467033,51.65275746,62.87719023,51.30574851,26.23615806,31.7344712,90.17574919,32.70096648,35.4944827,36.62659207,63.52595406,95.84044662,104.7292436,59.45638994,49.44721188,48.38636403,33.5607585,58.76298505,54.0922274,63.15796238,25.43746391
Solyc10g080010,2.423713648,2.12170098,15.41374568,7.887859514,8.123667988,5.084353456,4.793144262,17.20812875,35.17599473,11.86728622,10.97102192,5.076953356,12.83352607,7.281512371,49.50224699,1.464042434,1.896205766,8.976655771,9.458031941,18.08091848,3.5354397,3.947372649,1.421087369
Solyc10g080100,24.50223015,23.33871078,26.62374254,29.00696725,31.35735843,25.19066031,26.61456419,37.76849037,28.17060595,27.42661705,27.91157049,34.45075491,30.47962442,35.68597054,43.35655986,31.72091939,19.83722955,20.14273978,31.73017167,30.22096374,32.34927325,33.42931212,36.52194539
Solyc10g081040,2.31010207,3.33410154,0.700624804,6.361177028,1.462260238,2.542176728,0.882947627,2.90526849,1.937660726,1.318587358,1.129369904,1.813197627,5.694877195,2.755166843,24.16181103,4.961477136,1.312757838,4.597799297,1.525489023,4.261930784,4.772843595,2.713818696,2.700066001
Solyc10g081900,21.43471757,15.00345693,21.36905651,18.06574276,14.62260238,17.33302315,19.17257705,31.06402463,28.17060595,21.3611152,28.07290904,25.7474063,16.2825362,22.63172764,40.66256002,20.252587,25.96343279,22.11322519,21.50939522,23.3760446,15.73270666,24.42436826,17.62148338
Solyc10g081980,38.66580678,30.46156407,45.36545604,72.26297103,55.40341568,60.55002752,31.28157308,56.98795885,86.00232609,39.29390327,36.94652972,40.97826637,89.75447297,58.18649976,468.5875965,81.74236921,28.73481045,40.28547956,29.74703594,151.8797152,53.20836748,45.76485165,33.67977065
Solyc10g083210,0.795281041,0.60620028,0.350312402,0.254447081,1.299786878,0,0.504541501,0.446964383,1.043355776,0.263717472,1.290708462,1.813197627,0.481257228,0.262396842,2.020499877,1.220035361,0.72930991,1.094714118,0.305097805,0.387448253,0.70708794,0.493421581,0.142108737
Solyc10g083380,8.44512724,11.06315511,13.13671507,9.414542001,8.773561427,7.626530184,8.577205521,8.268841088,8.197795381,6.856654262,6.614880866,3.626395254,7.780325181,18.43337816,23.0673736,6.913533714,12.25240648,11.16608401,10.22077645,10.07365458,12.37403895,9.251654645,9.66339411
Solyc10g083890,19.54119128,5.60735259,3.152811617,4.834494541,6.49893439,5.084353456,3.657925884,10.28018081,5.962033004,4.219479546,5.808188078,7.252790508,12.83352607,38.5723358,44.61937228,8.052233385,7.293099098,5.473570592,2.440782437,2.970436607,7.777967339,6.78454674,10.08972032
Solyc10g084000,0.378705257,0,0.350312402,1.781129568,0,0.231106975,0.252270751,2.011339724,1.788609901,0.527434943,0.806692789,0.725279051,1.844819373,0.918388948,16.500749,1.382706743,0,0.656828471,0.610195609,1.67894243,1.944491835,0.370066186,0
Solyc10g084880,0.643798938,0.60620028,0.175156201,1.017788324,1.299786878,0.924427901,0.378406126,1.787857533,1.341457426,1.054869887,0.806692789,1.087918576,3.208381518,0.655992106,23.48831107,1.870720887,0,1.094714118,0.610195609,0.904045924,2.47480779,0.616776976,1.136869895
Solyc10g085030,12.83810823,8.33525385,51.84623548,25.69915519,31.19488507,25.65287426,7.568122518,41.12072325,70.20293863,20.30624531,15.32716298,11.60446481,23.50139462,60.67926976,207.1012374,18.54453749,14.5861982,25.17842472,22.42468864,45.58974444,14.84884674,31.208915,5.115914529
Solyc10g085590,5.832060964,7.12285329,6.305623234,7.124518271,5.361620872,8.088744135,6.937445642,8.939287662,7.899693731,7.647806677,6.937557982,4.71431383,12.43247838,6.887917108,37.46343522,9.109597365,8.751718918,11.16608401,4.271369264,13.43153944,10.42954711,6.537835949,9.094959162
Solyc10g086280,49.76187082,29.40071358,233.1329034,70.22739438,180.9953228,83.89183203,61.3017924,106.8244876,824.5491645,98.89405186,116.8091158,62.73663789,128.976937,273.0239143,1379.159541,135.3425894,48.42617801,85.60664406,48.05290422,103.4486836,60.27924688,57.85368038,18.04780959
Solyc11g006290,0.340834732,0,0.175156201,0,0.16247336,0,0.126135375,0,0.149050825,0.263717472,0,0,0.080209538,0.065599211,0.252562485,0,0.145861982,0.218942824,0.305097805,0.129149418,0,0.370066186,0.426326211
Solyc11g007580,29.72836271,25.91506197,40.63623862,42.74710963,45.16759401,38.82597185,25.35321044,25.03000545,57.23551684,39.55762074,35.97849837,38.80242922,26.95040475,36.40756186,56.48980906,28.06081331,39.23687315,46.85376427,47.59525751,27.25052713,48.2587519,38.98030491,26.85855128
Solyc11g007660,3.143253637,4.84960224,5.079529827,2.798917892,4.549254073,5.546567407,4.540873511,6.480983555,7.899693731,5.010631961,6.614880866,4.71431383,3.689638746,4.198349475,16.66912399,7.970897694,3.646549549,6.568284711,4.118820362,2.970436607,3.358667715,4.44079423,2.842174738
Solyc11g010250,34.68940158,21.52010994,30.30202276,40.71153298,49.06695465,54.07903221,15.01010966,31.95795339,73.78015843,20.56996279,17.42456423,17.40669722,49.00802769,27.87966448,267.7162337,30.58221972,12.1065445,37.0013372,19.37371059,33.70799802,30.93509737,20.35364022,8.810741689
Solyc11g011590,4.241498883,1.5155007,5.780154631,3.053364973,7.148827829,3.697711604,1.765895254,7.821876705,3.428168978,5.538066904,4.678818174,6.527511457,3.850057822,2.755166843,3.367499795,1.301371052,3.354825585,6.787227534,8.847836332,2.841287189,2.82835176,2.960529487,1.563196106
Solyc11g012980,6.097154644,1.97015091,2.101874411,1.272235406,5.199147512,3.466604629,0.756812252,4.24616164,8.644947856,1.318587358,0.806692789,5.802232406,12.27205931,3.935952633,64.57180857,25.86474966,3.063101621,2.189428237,0.915293414,2.195540101,3.18189573,3.330595672,0.994761158
Solyc11g013110,37.18885628,28.7945133,30.12686656,44.01934503,32.49467195,62.86109728,26.23615806,52.74179721,43.96999341,83.5984385,85.67077415,58.02232406,34.57031086,160.8492643,159.1985528,50.42812827,117.5647575,66.99650405,99.00423758,63.79981234,154.4987149,90.78957092,93.50754889
Solyc11g018800,0.378705257,0.90930042,0.525468603,0,0,1.155534876,0,0.223482192,0,0,0.645354231,0,0.721885842,0.459194474,6.145687126,0.325342763,0.145861982,0,0.152548902,0.258298835,0.530315955,0.246710791,0.142108737
Solyc11g020230,1.666303133,0.30310014,1.050937206,4.071153298,1.787206957,2.773283703,1.261353753,2.234821916,6.70728713,2.109739773,1.45204702,2.901116203,7.299067954,1.311984211,36.1164353,4.066784538,2.187929729,1.313656942,1.372940121,2.970436607,1.944491835,0.370066186,1.278978632
Solyc11g065000,52.71577183,31.8255147,69.18669937,67.17402941,60.27761647,55.00346012,67.48242579,86.93457252,81.67985216,67.24795526,73.73172088,59.47288217,85.10231977,65.14001608,126.2812423,32.85961906,38.50756324,44.88327885,50.49368665,98.15355744,52.32450755,43.17438835,28.56385612
Solyc11g068620,0.492316835,0.60620028,1.401249608,0.763341243,1.624733598,1.617748827,2.018166005,2.681786299,1.788609901,6.59293679,8.066927886,2.538476678,3.52921967,3.935952633,17.00587396,1.382706743,0.437585946,0.437885647,0.610195609,4.391080201,3.88898367,2.713818696,7.673871793
Solyc11g072040,6.021413593,4.5465021,0.525468603,2.035576649,2.112153677,3.466604629,2.396572131,4.24616164,6.856337955,6.065501847,6.614880866,2.538476678,4.491734125,3.870353423,21.80456117,2.033392269,4.521721441,2.189428237,4.423918166,4.261930784,3.358667715,3.330595672,3.69482716
Solyc11g073080,6.437989376,3.33410154,15.58890188,10.68677741,15.11002246,6.702102283,6.685174891,8.492323279,27.27630099,10.28498139,6.453542309,2.901116203,4.972991353,13.77583422,108.5176809,6.994869405,6.272065224,16.42071178,7.32234731,8.782160403,11.84372299,10.85527478,8.668632952
Solyc11g073110,0.113611577,0.30310014,0.875781005,0.254447081,0.32494672,0.924427901,0.378406126,1.117410958,2.235762377,0.263717472,0.484015673,0,1.122933531,1.246385001,18.77381136,2.033392269,0.583447928,0.218942824,0.915293414,0.774896506,0.530315955,0,0.284217474
Solyc12g005140,11.73986298,8.03215371,16.28952669,16.53906027,12.02302862,9.706492962,13.24421441,15.8672356,13.56362508,14.50446094,13.06842318,11.60446481,11.95122116,17.3837908,19.19474883,7.726890622,19.25378162,13.13656942,11.74626548,20.40560799,12.9043549,17.88653231,13.92665622
Solyc12g005340,1.969267339,4.5465021,6.655935636,6.87007119,5.849040951,7.395423209,6.18063339,7.374912322,16.39559076,5.801784376,5.001495289,2.538476678,7.619906106,11.02066737,61.12012128,8.946925983,2.187929729,4.378856474,5.491760482,7.878114479,3.5354397,3.700661858,2.842174738
Solyc12g005350,0.946763144,0.45465021,0.350312402,0.508894162,0.812366799,0,1.513624504,0.223482192,0.894304951,1.318587358,0.968031346,0.362639525,1.363562145,1.115186579,7.913624518,0.894692598,0.72930991,0.656828471,0.305097805,1.549793012,0.883859925,1.233553953,0.568434948
Solyc12g006370,7.422623045,8.18370378,10.15905965,9.16009492,8.773561427,7.395423209,7.694257894,11.39759177,18.03514984,17.93278807,12.90708462,11.60446481,9.143887327,13.18544132,20.54174875,6.344183879,13.27344036,14.88811201,11.74626548,18.08091848,13.43467086,14.67929204,9.237067899
Solyc12g009000,2.007137864,1.5155007,0.525468603,4.071153298,0.974840159,2.542176728,1.009083002,5.140090406,3.726270628,1.054869887,0.968031346,1.087918576,8.422001485,1.18078579,150.2746784,10.32963273,1.312757838,6.568284711,1.525489023,4.778528454,3.358667715,1.233553953,0.710543685
Solyc12g009010,1.77991471,1.97015091,1.226093407,0.508894162,1.299786878,0.462213951,0.882947627,2.234821916,4.322473928,2.109739773,3.065432597,1.450558102,1.684400297,3.083162896,17.25843645,1.05736398,3.063101621,2.408371061,1.067842316,2.970436607,2.651579775,1.110198557,1.421087369
Solyc12g009240,3.484088368,0.75775035,0.175156201,3.816706217,1.462260238,6.933209258,1.89203063,1.564375341,1.639559076,1.318587358,0.484015673,0.362639525,4.571943663,0.327996053,97.91005654,0.488014145,0.145861982,5.473570592,0.610195609,3.487034277,2.47480779,0.863487767,4.405370844
Solyc12g010540,14.39079978,10.15385469,9.633591051,17.5568486,10.0733483,20.10630685,6.432904141,16.09071779,18.63135314,10.54869886,12.42306894,10.87918576,36.25471115,19.81096159,67.09743342,21.55395805,6.126203242,11.82291248,8.237640723,32.28735442,13.78821483,16.03620139,7.389654319
Solyc12g017230,2.196490493,4.5465021,2.277030612,3.562259135,4.224307354,4.853246481,4.28860276,2.681786299,4.173423103,2.900892188,2.420078366,0,6.015715347,1.771178685,10.86018684,4.636134373,1.896205766,4.378856474,3.813722557,4.003631948,2.47480779,3.577306463,2.273739791
Solyc12g017240,13.36829559,10.30540476,6.130467033,23.15468438,9.748401585,42.0614695,17.02827567,40.45027667,119.2406601,21.09739773,23.23275231,15.59349959,117.9882303,24.20610869,836.0660116,178.1251628,8.751718918,16.85859742,6.101956091,29.57521665,20.15200629,17.14639994,12.78978632
Solyc12g042910,8.44512724,5.75890266,6.655935636,6.615624109,5.686567591,6.239888333,3.153384383,9.386252046,2.831965677,6.065501847,4.194802501,4.351674305,5.213619967,3.60795658,5.893124641,3.578770393,7.584823062,14.45022636,11.13606987,6.328321467,4.419299625,4.070728044,2.131631054
Solyc12g049550,0.492316835,0.15155007,0.525468603,0,0.32494672,0.693320926,0.126135375,1.117410958,0.447152475,0.791152415,0.484015673,0,0.641676304,0.524793684,0.084187495,0.081335691,0.437585946,0.656828471,0.457646707,0.258298835,0.530315955,0.616776976,0
Solyc12g056300,11.73986298,11.21470518,12.26093407,13.99458946,8.611088067,7.626530184,13.74875591,16.31419998,15.20318416,15.55933083,15.32716298,13.05502291,15.48044082,14.75982237,20.20499877,11.22432532,12.83585441,12.9176266,16.17018364,10.9777005,10.25277513,15.5427798,20.32154938
Solyc12g057150,14.88311662,29.09761344,18.3914011,29.77030849,21.44648349,22.4173766,8.955611647,41.34420544,34.13263895,27.16289958,29.52495606,23.20892963,48.60698,52.41376923,163.9130525,33.67297597,23.4837791,16.42071178,17.69567266,71.03217973,43.83945228,35.52635384,31.40603086
Solyc12g057160,8.975314601,15.00345693,8.232341444,23.91802562,8.286141348,18.95077197,6.432904141,50.50697529,41.73423103,31.90981407,35.65582126,26.83532488,47.40383693,35.09557764,156.672928,37.98376758,22.75446919,10.94714118,11.44116767,58.63383563,27.0461137,31.57898119,20.88998433
Solyc12g087900,0,0,0.525468603,0.254447081,0,0,0,0.223482192,0,0.263717472,0.322677115,0.362639525,0.721885842,0.065599211,0,0,0,0,0,0,0.176771985,0,0
Solyc12g088820,3.521958894,2.27325105,1.751562009,2.798917892,2.924520476,3.466604629,2.522707506,2.90526849,2.682914852,4.746914489,6.614880866,6.890150983,8.020953795,4.78874237,4.209374744,10.89898256,4.521721441,4.597799297,3.813722557,1.937241265,6.540563444,5.304281997,12.07924264
Solyc12g089380,0.151482103,0,0,0.508894162,0,0,0.252270751,0,0.149050825,0.263717472,0.322677115,0.725279051,0.721885842,0.065599211,0.252562485,0.244007072,0.583447928,0.437885647,0.457646707,0.904045924,1.590947865,0.370066186,0
Solyc12g098610,0.26509368,0,0,0.508894162,0,0.231106975,0.126135375,0.670446575,0.149050825,0.527434943,0.161338558,0.362639525,0.240628614,0.393595263,0.841874949,0,1.166895856,0.656828471,0.762744511,1.162344759,0,0.123355395,0
Solyc00g188850,0.946763144,0,0.175156201,0,0.16247336,0,0,0,0,0,0,0,0.080209538,0.655992106,1.094437433,1.708049506,1.166895856,0.218942824,0.610195609,0.129149418,0.530315955,0.370066186,3.126392212
Solyc01g006340,0.984633669,3.18255147,1.226093407,0,0.487420079,1.848855802,1.765895254,2.011339724,0.447152475,1.318587358,1.290708462,1.087918576,0.882304918,1.508781843,1.346999918,3.25342763,1.896205766,1.75154259,0.457646707,2.324689518,1.41417588,1.850330929,4.405370844
Solyc01g006540,36.73440997,23.94491106,20.49327551,22.64579022,24.53347732,40.2126137,18.54190017,21.67777258,20.12186139,27.16289958,27.75023193,19.21989485,23.50139462,52.08577318,44.19843481,37.08907498,68.55513152,24.08371061,21.20429742,10.202804,40.48078456,47.12176099,46.75377444
Solyc01g009245,5.529096758,1.97015091,0.875781005,2.29002373,1.624733598,2.542176728,3.657925884,2.011339724,0.745254126,1.318587358,0.968031346,1.813197627,4.251105512,2.558369212,4.967062198,4.148120229,1.896205766,0.875771295,0.610195609,1.937241265,4.419299625,3.577306463,3.979044634
Solyc01g010180,95.6230775,151.7016201,103.692471,111.4478215,90.33518802,122.2555899,47.55303649,38.88590133,67.0728713,90.98252771,88.25219107,69.26414935,74.03340353,282.1422046,312.9249185,165.0301165,246.6526115,120.1996102,94.12267271,119.5923608,175.1810371,180.4689433,217.8526937
Solyc01g010710,7.725587251,5.75890266,2.452186813,1.272235406,4.061833994,5.315460431,7.063581017,3.128750682,2.831965677,5.801784376,7.905589328,5.439592881,6.095924884,6.887917108,7.745249529,11.63100378,8.8975809,5.035684945,2.745880241,2.582988354,8.661827264,8.018100693,14.49509117
Solyc01g049880,8.217904086,7.72905357,5.955310832,9.923436163,8.611088067,8.088744135,11.60445453,9.162769854,4.918677229,9.230111507,9.357636348,8.340709084,5.855296271,7.937504477,8.923874457,10.16696134,14.73206018,6.130399063,7.017249505,9.944505162,7.424423369,8.511522274,17.90570085
Solyc01g067295,209.2725252,122.7555567,108.2465322,106.8677741,101.5458498,184.8855802,107.8457459,100.7904684,112.8314746,127.6392563,165.0493445,102.9896252,114.2985916,322.0921238,418.9169745,253.9300265,317.8332587,116.9154678,126.6155889,82.65562732,181.8983725,302.097363,337.081924
Solyc01g079790,13.63338927,10.30540476,2.627343014,3.307812054,2.762047116,5.546567407,8.07266402,3.575715065,2.086711552,8.438959092,10.32566769,6.164871932,6.25634396,3.60795658,6.145687126,18.70720887,8.605856936,5.911456239,3.813722557,6.71576972,10.42954711,7.648034507,7.81598053
Solyc01g086920,112.3239793,188.5282871,70.58794898,64.12066444,86.92324747,108.1580644,161.5794158,100.1200218,49.48487394,110.2339031,117.6158086,104.0775438,144.4573779,124.7040993,138.3200541,219.2810223,137.9854349,76.62998829,65.29093018,130.0534636,204.7019586,158.6350383,234.7636334
Solyc01g091480,12.23217981,15.60965721,9.108122449,9.16009492,7.798721268,9.013172036,11.85672528,9.162769854,5.365829704,11.33985128,10.80968337,6.527511457,6.25634396,9.839881583,19.61568631,10.49230411,9.481028827,10.72819836,6.254504994,13.1732406,10.6063191,11.84211795,11.36869895
Solyc01g091630,45.63398352,45.61657107,35.55670879,44.01934503,36.88145266,39.98150672,47.30076574,35.75715065,26.53104687,34.54698878,32.75172722,39.52770827,48.12572277,95.97164504,76.86318282,65.88190951,40.11204504,26.92996731,37.06938325,36.16183695,43.66268029,57.73032499,95.78128868
Solyc01g094090,3.256865214,3.94030182,2.277030612,2.035576649,1.949680317,3.92881858,0.630676877,1.787857533,2.086711552,2.109739773,2.581416924,1.813197627,1.604190759,9.905480793,8.334561993,8.62158322,9.335166846,2.846256708,3.813722557,0.774896506,6.540563444,6.291125159,8.952850425
Solyc01g094690,331.9730287,489.8098262,210.3625973,186.5097104,204.3914866,255.6043147,262.2354453,265.4968436,118.7935076,239.7191817,242.9758679,171.165856,195.2300154,380.0162267,377.159977,433.1125533,319.7294645,243.4644199,234.9253095,250.8081691,289.1989674,293.8325515,659.3845393
Solyc01g101210,0,0,0.875781005,0,0.16247336,0,0,0.446964383,0.894304951,0,0,0,0.561466766,0,0,0,0,0,0,0,0,0,0
Solyc01g102420,0.037870526,0,0,0.254447081,0.32494672,0.231106975,0,0,0.29810165,0.263717472,0.161338558,0,0,0.065599211,0.33674998,0.488014145,0,0.437885647,0,0,0.530315955,0.246710791,0.568434948
Solyc01g102670,1.893526287,1.21240056,0.875781005,2.035576649,2.599573756,2.311069753,2.018166005,0.893928766,2.682914852,2.637174716,3.710786828,1.087918576,2.406286139,1.377583422,2.693999836,3.497434702,3.500687567,2.846256708,2.135684632,2.324689518,4.24252764,1.480264743,2.700066001
Solyc01g104620,1.136115772,0.45465021,0.700624804,0.763341243,1.137313518,1.155534876,0.252270751,0.893928766,0.29810165,1.054869887,1.774724135,0.725279051,0.320838152,0.983988158,1.431187413,0.976028289,1.166895856,0.656828471,1.525489023,1.67894243,1.06063191,1.726975534,2.273739791
Solyc01g107180,11.55051035,17.12515791,8.757810047,8.905647839,10.23582166,6.933209258,4.03633201,7.821876705,6.70728713,8.966394035,8.712282117,13.05502291,9.625144554,15.41581448,14.64862411,10.00428996,13.7110263,12.69868377,8.237640723,16.66027488,15.20239071,11.71876255,17.3372659
Solyc01g108860,0.151482103,0.45465021,0.525468603,0,0,0.693320926,0.126135375,0.670446575,0.29810165,0.263717472,0.645354231,0,0,0.065599211,0.505124969,1.05736398,0.291723964,0.218942824,0.152548902,0.645747088,0.176771985,0.986843162,2.415848528
Solyc01g110710,0.908892618,1.5155007,0.875781005,0.508894162,0.487420079,0.231106975,0.882947627,1.117410958,0.149050825,0,0.806692789,1.087918576,0.240628614,1.508781843,1.599562403,2.684077795,0.875171892,0,0.915293414,2.066390683,0.530315955,0.123355395,1.563196106
Solyc01g110780,0.151482103,0.30310014,0,0.763341243,0.487420079,0.693320926,0.630676877,0.893928766,0.29810165,0,0.484015673,0.362639525,0.320838152,0.852789737,1.852124887,3.090756249,0.291723964,0,0,0.387448253,0.530315955,0.246710791,2.131631054
Solyc01g111100,4.658074666,9.54765441,0.525468603,2.544470811,3.086993835,3.004390679,2.774978257,4.916608214,3.279118152,9.493828978,9.680313463,5.802232406,5.374039043,10.62707211,17.67937392,9.353604437,7.43896108,2.627313884,4.729015971,5.03682729,18.56105842,14.06251506,8.810741689
Solyc01g111730,48.47427295,61.22622828,37.8337394,33.33256762,40.13091986,38.59486487,38.21901872,40.00331229,37.85890958,54.8532341,58.72723501,51.85745213,43.15273142,66.12400424,61.03593378,62.05913205,61.99134233,44.00750756,41.95094813,62.76661699,54.97608733,59.9507221,74.89130435
Solyc02g014150,84.86784819,78.50293626,49.74436107,36.3859326,46.79232761,53.61681826,61.04952165,67.04465747,36.51745215,76.2143493,76.95849203,58.02232406,62.72385868,59.62968239,71.55937064,127.046349,88.1006371,45.54010733,48.05290422,78.78114479,73.36037377,73.76652637,97.91291973
Solyc02g022900,9.997818796,2.57635119,0.175156201,4.58004746,1.299786878,5.315460431,2.648842881,1.340893149,1.043355776,4.483197017,2.742755481,1.450558102,8.261582409,1.246385001,5.303812177,15.53511693,5.688617297,0,1.678037925,1.808091848,6.717335429,4.317438835,6.110675687
Solyc02g062610,4.733815718,3.94030182,1.92671821,2.544470811,1.299786878,2.542176728,2.522707506,4.24616164,2.086711552,2.109739773,3.388109712,2.538476678,2.406286139,3.54235737,5.387999672,6.100176807,4.959307387,1.75154259,5.034113775,3.874482531,4.94961558,5.304281997,6.963328109
Solyc02g065280,2.120749442,2.42480112,1.401249608,0.763341243,1.462260238,3.004390679,1.009083002,2.234821916,0.894304951,2.373457245,2.904094039,2.175837152,2.486495677,4.329547896,3.199124805,2.765413486,3.500687567,1.094714118,0.762744511,4.261930784,3.88898367,4.317438835,2.415848528
Solyc02g067360,4.430851512,3.18255147,1.226093407,1.781129568,2.437100396,1.386641852,2.14430138,2.458304107,2.086711552,4.219479546,4.356141058,4.351674305,3.368800594,3.476758159,5.051249693,4.636134373,3.208963603,2.408371061,1.525489023,5.165976707,3.358667715,2.34375251,7.531763056
Solyc02g069190,0,0,0,0,0.16247336,0,0,0,0.29810165,0,0,0,0,0,0,0,0,0,0,0,0.35354397,0,0
Solyc02g069810,1.060374721,1.66705077,0.175156201,0,0,0.693320926,0.882947627,0.446964383,0.29810165,1.054869887,0.968031346,0,0.320838152,1.049587369,1.262812423,2.928084867,1.45861982,3.284142355,1.678037925,0.645747088,1.06063191,1.973686324,3.836935897
Solyc02g072460,0.492316835,1.21240056,0.700624804,0.763341243,0.487420079,1.155534876,0.756812252,1.340893149,1.192406601,0,0,1.813197627,1.443771683,2.623968422,2.273062362,1.301371052,0.72930991,0.656828471,0.610195609,1.291494177,3.18189573,2.590463301,1.563196106
Solyc02g077330,32.9473574,27.88521288,12.43609027,41.98376838,26.97057772,38.13265092,10.34310078,17.87857532,24.44433532,40.34877316,46.46550462,39.89034779,40.66623574,80.55583056,99.50961894,53.60022021,74.97305873,17.95331154,31.73017167,52.95126125,59.21861497,91.03628171,72.47545583
Solyc02g078950,5.074650449,8.18370378,3.853436421,5.343388703,4.224307354,3.697711604,5.549956513,8.045358896,1.192406601,9.493828978,6.776219424,5.802232406,6.095924884,6.166325792,5.303812177,11.38699671,12.83585441,2.627313884,5.186662678,10.84855109,11.66695101,6.537835949,11.08448148
